day,total_amount,TRX_amount,WTRX_amount,WBTT_amount,BTC_amount,WBTC_amount,ETH_amount,USDT_amount,BTT_amount,WIN_amount,USDJ_amount,JST_amount,SUNOLD_amount,TUSD_amount,USDC_amount,NFT_amount,SUN_amount,DOGE_amount,BTT_amount,USDD_amount,HT_amount
2021-09-08,8923148995,411368755.3,591562.6145,0,32257622.9,0,13355820.57,7922255882,0,14287795.23,48506351.44,37981897.17,0,22101999.89,9413575.409,55276366.13,13349447.8,33611.13498,0,0,0
2021-09-07,17181877960,377217945.1,1187709.747,0,18871820.49,0,4954039.749,16379980654,0,19061372.31,69054553.44,26017537.34,0,33038191.09,17629686.23,61775295.38,14010070.67,24312.00557,0,0,0
2021-09-06,10133282610,194175794,8839530.266,0,4505288.096,0,1409104.509,9588184306,0,7031292.538,20743995.48,25649721.04,0,10665900.65,4348064.791,93248993.55,41642851.03,5120.500291,0,0,0
2021-09-05,6270935052,192863599.5,17468680.72,0,3964523.074,0,2472763.208,5673032902,0,7631614.632,12232586.37,28201897.92,0,15484340.08,7070493.211,170606979.5,52793084.49,21773.89746,0,0,0
2021-09-04,7044543098,149711568.8,853341.2375,0,5712883.294,0,5952658.787,6506973819,0,6008002.933,13494602.43,11254294.7,0,9653886.717,7861606.25,196148055.2,12826593.49,55385.04918,0,0,0
2021-09-03,9921213247,262440941.6,829832.1348,0,13527059.16,0,3652396.312,9187218476,0,10407738.65,29934221.95,37082607.64,0,10828922.13,14471687.89,82041893.99,20753685.49,39568.16146,0,0,0
2021-09-02,7536598773,230797640.3,459066.0774,0,11754740.2,0,2866027.004,6948066973,0,12185951.58,31441497.95,43288945.59,0,28450620.25,14282790.86,37815198.72,16147737.43,25844.71835,0,0,0
2021-09-01,8715432925,147817607.9,390001.7383,0,4782664.431,0,4326326.129,8395733516,0,4147515.727,16293998.34,23158640.18,0,8167993.953,8822779.356,5523973.994,9404999.169,18574.49794,0,0,0
2021-08-31,6530669589,161856809.5,741281.6185,0,7331134.905,0,1198825.69,6198107018,0,7787514.483,17191380.25,7579118.099,0,5321065.543,17062435.18,10002457.33,9244092.427,32769.16166,0,0,0
2021-08-30,8614997988,112731465,708889.0864,0,1762005.756,0,1905509.128,8405873296,0,11974617.98,9573525.537,5001308.148,0,3091261.685,6429760.984,5085451.978,14266268.29,24329.58373,0,0,0
2021-08-29,6196993044,69830141.58,880855.9236,0,1512375.798,0,954923.8607,5832095977,0,11348818.74,11841665.08,11882841.13,0,4910542.42,5476771.943,11281772.36,4833083.738,17878.46173,0,0,0
2021-08-28,3989070419,80253464.52,892151.4651,0,1195192.067,0,1766357.83,3627170177,0,10272687.92,6409952.805,3082132.666,0,2352726.078,4982923.576,2640574.46,6213513.251,6550.404171,0,0,0
2021-08-27,5447142366,84897410.9,1156318.308,0,1321697.195,0,579959.382,4810333150,0,2744533.269,14545571.18,5396245.41,0,7561706.77,5931692.048,2922943.966,8861835.064,15057.50026,0,0,0
2021-08-26,15570676910,97369956.32,21433791.68,0,2119595.655,0,569007.2727,14963738725,0,4117923.472,16635622.54,6906068.444,0,9725688.253,12413627.3,61526800.55,7703857.208,22188.23146,0,0,0
2021-08-25,6227119637,83746211.06,677695.1154,0,2326113.622,0,329762.8732,5649390555,0,3557074.123,21760859.11,9370645.591,0,5926080.369,5298649.42,34981239.34,5876300.631,17947.81446,0,0,0
2021-08-24,13261831938,100023835.9,804439.8283,0,2028394.1,0,2445249.495,12696851065,0,3458139.145,18959690.72,8350962.673,0,6573168.676,15503043.66,6713315.607,9058186.747,13303.26683,0,0,0
2021-08-23,9567901212,93791549.8,1250682.098,0,1470337.561,0,1477419.329,9169394903,0,2965051.525,13536072.06,13037880.18,0,3895966.17,5009882.243,2943155.044,4067204.576,5750.896098,0,0,0
2021-08-22,7452729595,168092565.1,304983.6565,0,3375249.278,0,770304.7567,7030986920,0,5136115.277,9308145.289,5444844.868,0,3574589.729,2242347.204,4054451.421,23133039.45,44250.70109,0,0,0
2021-08-21,3829688128,58111670.27,316346.9813,0,2538562.535,0,6155921.075,3523584100,0,2973653.005,8899304.13,2426993.177,0,2896845.196,3882924.328,8211951.304,4707430.095,3170.4632,0,0,0
2021-08-20,6347246103,100093947.3,685740.0195,0,2143888.627,0,959493.8935,5953896311,0,4652895.45,19921617.94,9828394.537,0,5998092.652,5058656.462,3917203.29,13377279.11,17177.28194,0,0,0
2021-08-19,5472291649,78943183.83,1323522.958,0,2427447.277,0,876531.2922,4704588496,0,3774182.296,17861161.46,5999626.691,0,6223849.514,5391102.323,417964759.3,13891796.04,43304.40841,0,0,0
2021-08-18,5361369570,101274805.7,695088.2587,0,5936912.122,0,2170079.265,4779621809,0,3528690.43,23186214.79,7984408.924,0,18833149.92,3676322.661,12089013.2,24908840.38,50898.7089,0,0,0
2021-08-17,5782947972,89742150.07,595825.599,0,3717184.985,0,2069730.534,5060844720,0,3295107.251,22882559.29,5089255.197,0,8783879.306,12039362.83,4567721.858,16330752.72,28571.59143,0,0,0
2021-08-16,7276913192,112546227,592554.344,0,4700412.109,0,2132202.647,6496188524,0,4580022.523,31103809.34,17995565.45,0,11610795.36,7197307.097,6026329.943,25203310.75,38259.57067,0,0,0
2021-08-15,8348316862,113355057.6,574559.9218,0,5736989.204,0,1933609.132,7617246784,0,3829799.24,35084600.38,12665733.97,0,13055067.5,5116879.013,8619743.689,99431321.79,42024.60345,0,0,0
2021-08-14,4936935768,134704548.9,636556.7509,0,5910396.942,0,1573854.716,4078883264,0,6321387.514,36421614.47,6005351.771,0,52585659.49,5127585.894,47706042.65,9131495.574,22669.30731,0,0,0
2021-08-13,6541300537,103739145,272956.562,0,3691821.605,0,1574714.442,5845644846,0,8805763.711,20706450.58,56075331.06,0,40211186.07,55232190.83,53727925.14,6274923.125,7398.842745,0,0,0
2021-08-12,6752617488,199255320.6,499294.7749,0,9443138.788,0,1579446.584,5659790695,0,19286393.78,44952038.95,12676908.83,0,44470822.17,9061222.054,86497343.67,11327438.25,28864.15493,0,0,0
2021-08-11,7883574630,207478717.7,660761.8934,0,11877872.95,0,1605967.951,6842962888,0,36663348.26,35704409.87,12942751.6,0,12064052.11,9932157.022,12506289.58,9526233.045,36411.33717,0,0,0
2021-08-10,6928279546,85851749.55,394328.1396,0,1315470.204,0,1418476.205,5559961580,0,12788607.19,11031485.07,23767349.82,0,4971761.887,3647334.069,3540822.8,6413528.397,13553.79359,0,0,0
2021-08-09,7331768110,95593248.4,698594.4531,0,2949077.4,0,891625.2343,6090192617,0,9190819.737,12697682.23,9114239.085,0,9104342.432,2225745.648,4323814.999,4333369.571,34058.44127,0,0,0
2021-08-08,8152976955,80381560.41,411231.2563,0,4363716.041,0,1497926.478,7395983278,0,11861624.2,20406335.98,56831951.68,0,8841175.552,6797074.43,6026331.232,30944926.29,36430.11342,0,0,0
2021-08-07,6759367267,104657167.7,530293.9575,0,4010207.503,0,1335248.563,5415632762,0,4852404.241,15002582.34,16003354.86,0,11339776.5,6059463.675,5776210.932,10268409.01,48280.76792,0,0,0
2021-08-06,7739971116,84670927.52,457814.7038,0,3911318.528,0,810848.9185,6773666333,0,6406543.828,16706346.53,7557219.472,0,9805272.3,3268377.052,6124582.838,17510287.12,6572.539589,0,0,0
2021-08-05,9461124118,112877602.3,526757.1514,0,6020507.741,0,2630933.155,7822470703,0,7310274.866,20022507.61,11825682.05,0,12107780.26,5161673.986,26405915.46,35843100.84,27257.15271,0,0,0
2021-08-04,5738405147,85775182.63,84834585.38,0,3310067.574,0,1264713.804,4170072124,0,8254338.515,68485826.31,41137939.91,0,188825358.7,122854970.9,4240749.368,6105835.872,17320.67398,0,0,0
2021-08-03,8011108122,84543084.69,504690.5717,0,1348589.526,0,569878.2966,7287314533,0,3822262.74,10166186.09,73041860.64,0,3576267.213,3585681.318,4455781.22,45175891.87,24655.80364,0,0,0
2021-08-02,4890500734,80363923.31,508651.8291,0,2928944.91,0,405023.4399,4502286422,0,1700276.61,9602109.038,6673069.763,0,3030735.824,2216374.469,2429906.584,7368665.215,15756.9782,0,0,0
2021-08-01,4098584008,77115098.1,615605.52,0,2694373.19,0,770024.175,3666885569,0,2886806.497,19410412.15,15465779.35,0,5534640.001,2519204.078,3246683.259,8122613.557,7883.702423,0,0,0
2021-07-31,4741739048,67699179.07,566854.6668,0,1269179.015,0,1130968.489,3723360317,0,2651512.961,9735676.661,9971439.876,0,4663429.845,1356361.499,3691955.132,15149909.25,2712.945767,0,0,0
2021-07-30,4796143963,82785748.6,831519.9958,0,2384482.425,0,1894120.363,4385371656,0,3883985.04,11041304.23,12107159.2,0,3088169.385,2318933.846,4767130.324,7299948.114,6092.707184,0,0,0
2021-07-29,5163027401,63693696.56,951555.8354,0,1807794.871,0,491418.0923,4393681553,0,1870984.016,28076427.59,97848025.61,0,16849151.47,9290024.05,4503522.552,15358054.49,27390.40613,0,0,0
2021-07-28,5396997687,94974327.8,2670380.298,0,3582907.419,0,687797.8886,3846685981,0,2150744.52,13046779.23,7536642.556,0,8865959.541,3184925.501,3503113.098,11944376.85,98604.15488,0,0,0
2021-07-27,4943922460,96648076.95,2891664.9,0,5032336.911,0,846138.1411,4195680796,0,6247692.851,18225772.62,5427642.07,0,6356219.251,5937212.541,7663827.116,9510675.095,51175.05377,0,0,0
2021-07-26,6262121372,133850585.5,1090254.591,0,8333733.221,0,1378673.274,5480217944,0,13835309.49,20626061.01,7807447.674,0,76510872.12,7214515.349,8875039.129,16698315.52,35294.17151,0,0,0
2021-07-25,4661644834,60182509.11,543955.4171,0,1825381.266,0,430525.6414,4304186109,0,8051360.988,6075121.579,7546475.871,0,42358598.42,611614.3059,19212014.78,21308278.85,13669.77651,0,0,0
2021-07-24,3274166866,67863739.72,586032.9931,0,933923.6457,0,494557.9037,2795296130,0,2799600.562,8521876.618,11733870.07,0,11653121.73,764210.7607,9379988.651,13944524.93,17587.49479,0,0,0
2021-07-23,3787586620,76692163.6,516418.5825,0,1056292.928,0,889323.7756,3030582877,0,8231114.348,8572656.104,4478138.973,0,180277978.8,898715.4739,5069487.251,7032551.661,26795.5954,0,0,0
2021-07-22,4162122705,75269271.25,753102.8873,0,1440261.859,0,2330868.696,3160497032,0,2451680.851,6910477.386,4082149.695,0,15464797.05,2194222.332,3941674.565,7391474.868,27160.34734,0,0,0
2021-07-21,4283515833,94496380.37,622312.4859,0,2520072.426,0,1092822.449,3688872477,0,3544587.218,16918028.7,3825244.678,0,8310615.823,3947371.281,7050614.159,39908455.45,34221.30822,0,0,0
2021-07-20,4190305026,123582406.8,868877.9975,0,5183677.966,0,1423646.101,3560603218,0,3253272.385,10206092.04,6568780.629,0,236887263.3,2535412.045,8581331.426,10000253.63,7088.543301,0,0,0
2021-07-19,4499779780,88627548.23,503691.2643,0,1137411.993,0,1791163.014,3638429566,0,3462943.888,10097710.49,4038584.432,0,85784899.66,2828792.843,5082020.126,4410062.11,11002.40346,0,0,0
2021-07-18,2818666972,61809066.13,240694.1634,0,1315876.549,0,674013.9971,2220411963,0,1477193.803,29276617.76,2703416.745,0,19843888.11,726152.06,3791878.139,5193921.405,8415.461239,0,0,0
2021-07-17,3034266071,55959308.25,332574.4446,0,2915525.193,0,645970.9228,2765271625,0,1403117.911,7225843.161,4104771.609,0,2934667.567,2074845.52,4878810.029,5942997.351,16535.31424,0,0,0
2021-07-16,3982818965,86965197.23,507964.2393,0,1402562.435,0,1208939.099,3427235551,0,3075668.73,12764745.28,3161425.561,0,229529226.5,1001822.134,13336852.38,12224618.11,22739.4944,0,0,0
2021-07-15,3556022682,75700754.05,717656.3129,0,1993257.43,0,1843897.373,3177062346,0,1892058.804,100594045.5,6321376.128,0,6239289.447,950061.9186,7299465.235,22452624.03,25206.75961,0,0,0
2021-07-14,4260306663,70541353.8,595111.3448,0,1740135.051,0,1076405.677,3526261655,0,2600793.327,9624678.432,4658521.762,0,4415043.609,3983698.662,8102309.242,415380415.3,30231.17847,0,0,0
2021-07-13,4185801150,63430002.71,452300.8932,0,600079.589,0,694740.9912,3748250782,0,1460683.542,58943015.65,5541292.792,0,112632388,2014951.595,4849343.141,9273170.956,10703.36661,0,0,0
2021-07-12,3841449205,67735541.26,1108660.974,0,1105619.442,0,492416.4284,3492986187,0,4540609.442,37231162.8,3612080.648,0,21613531.15,7932927.141,6725787.741,9668533.086,12767.19035,0,0,0
2021-07-11,2767947006,42153067.55,723661.4425,0,622742.999,0,349996.059,2097761397,0,839080.8824,10774494.86,4587781.988,0,5522420.256,1656511.347,4476274.079,5013605.301,2959.39121,0,0,0
2021-07-10,3652937647,168591097,725507.8369,0,4186394.645,0,3052907.331,2525502867,0,1072906.111,106744779,47366407.48,0,23251559.79,3947208.95,11502305.98,3513098.691,10825.84373,0,0,0
2021-07-09,4982343223,62570136.52,889220.3765,0,3378997.62,0,569902.1338,4484130873,0,1829382.01,39103397.43,6369884.802,0,4523874.389,4822857.315,8768667.467,2036323.319,32863.61218,0,0,0
2021-07-08,5610302759,74490045.71,819108.5181,0,1809994.973,0,1568154.345,4932742231,0,2324551.614,8871186.891,26148434.8,0,45034172.58,2522510.996,3205080.96,4484043.922,13678.91577,0,0,0
2021-07-07,4494831617,66600633.41,1509505.048,0,2603855.718,0,848925.9658,4123613231,0,3062343.473,4439243.289,8314267.801,0,3482969.413,604231.9404,26215850.48,6090203.077,34041.79112,0,0,0
2021-07-06,6482937300,59027073.79,515009.6645,0,2236597.192,0,2413796.196,5778001466,0,2699853.788,8093354.239,4815208.625,0,2553496.272,2580370.013,3063048.916,11257329.83,3260.728895,0,0,0
2021-07-05,3661494439,66541968.55,572107.6816,0,2814227.226,0,2406246.875,3277606571,0,2115216.478,6705888.115,55325693.26,0,4026996.591,3079042.682,31267698.71,11130842.74,10644.79948,0,0,0
2021-07-04,2340778983,57568126.87,560492.7726,0,1789427.732,0,1200787.242,2110945370,0,1337224.466,5861922.467,3856124.893,0,3989287.835,1864586.897,2854254.685,8499021.318,10157.73614,0,0,0
2021-07-03,2652158546,56831315.84,454335.1332,0,1245724.609,0,516299.3611,2229599950,0,1298638.973,4381823,4975943.695,0,1991200.029,26265006.5,1625004.856,1661418.403,10917.5479,0,0,0
2021-07-02,3354744030,69186130.46,1319474.386,0,1257737.346,0,712186.7196,2925509929,0,1797564.697,9932118.648,7752100.3,0,3091118.287,5474112.289,2701499.334,8242028.718,28271.87082,0,0,0
2021-07-01,3463932119,76355607.18,1420113.751,0,1269622.115,0,2031891.224,3132637818,0,1800230.513,20680984.16,5191303.219,0,4121014.053,10296001.52,4000187.154,4884204.142,40518.42137,0,0,0
2021-06-30,4072225895,99245592.86,1653996.503,0,2868879.026,0,1484558.623,3378754996,0,5972451.185,15095293.17,6289187.988,0,7011645.632,213384357.3,4012918.835,3150366.931,110030.4168,0,0,0
2021-06-29,5363528833,98075273.64,780300.7979,0,3845083.977,0,3401881.685,4574350636,0,5068646.279,22782303.32,8003206.396,0,189056915.1,771910.4719,3722985.835,8593842.491,41596.36712,0,0,0
2021-06-28,4224337239,90892059.72,1524393.149,0,1727021.292,0,2565272.18,3704725347,0,3633463.162,9779810.799,39043262.08,0,5091693.091,5096750.846,6224472.61,1937154.967,52493.00896,0,0,0
2021-06-27,3832525608,61911164.69,348035.9277,0,6202910.463,0,725524.2091,3280554453,0,2198821.388,10164780,2550664.559,0,5075739.251,2170079.735,2882432.099,3042065.925,4880.902157,0,0,0
2021-06-26,3972063219,106208944.7,346392.2027,0,6546045.55,0,1317488.36,3079949498,0,5646683.987,26723144.26,84954380.11,0,13548496.03,7643324.756,5450296.361,4969788.23,11544.52426,0,0,0
2021-06-25,5440133048,141065485.5,1634276.657,0,9331199.038,0,3903821.07,4850237419,0,4179703.737,33643040.27,8128995.947,0,13281350.3,15739595.42,7790220.313,5186646.872,46593.4179,0,0,0
2021-06-24,5282989701,242503912.7,970057.4368,0,19095903.04,0,4142986.205,4477479422,0,8839987.305,75824533.24,12128714.42,0,39366817.13,0,11026187.02,26208472.05,74680.03252,0,0,0
2021-06-23,6015224326,156868498.1,974666.1989,0,8842402.432,0,1218247.406,4763946858,0,5170663.161,34375902.87,8877191.532,0,13316949.72,3.818664,74014013.97,42484128.22,99430.40179,0,0,0
2021-06-22,9889831572,211327216.5,2268249.661,0,11958903.04,0,5604196.041,8147166518,0,10372696.23,55720892.38,18525492.02,0,23993390.56,5371678.222,17978269.55,24263543.42,62650.19558,0,0,0
2021-06-21,7368173249,144177746,1780743.309,0,11884938.42,0,3698214.345,5876131685,0,5875241.556,37863828.04,17204844.07,0,13104004.03,5724463.085,30960830.46,22798867.37,51496.59175,0,0,0
2021-06-20,4047384099,80393752.56,687487.5326,0,1727245.243,0,2576247.237,3256534313,0,4186298.477,16174483.33,34609681.44,0,3660972.865,1207216.492,31048711.51,6259909.079,15968.77684,0,0,0
2021-06-19,3516949271,68239375.61,463547.0096,0,1709931.619,0,2267010.703,3023091663,0,3298736.95,8560076.57,3830985.304,0,4450816.6,711976.2707,22271255.41,10948606.62,26453.03382,0,0,0
2021-06-18,5971787742,109438574.9,846697.2343,0,10801091.85,0,9038455.661,4092735403,0,15297769.04,18694973.03,3481729.601,0,6316285.785,7966485.887,16037921.42,25536960.08,59778.83618,0,0,0
2021-06-17,5222603478,102658037.6,551500.8879,0,4334192.084,0,3820991.299,3769313316,0,11085602.32,10871747.91,21285590.3,0,4341229.783,1235695.246,12620464.53,46500195.26,66981.0713,0,0,0
2021-06-16,5292896942,75634152.46,760029.8626,0,2439052.205,0,888011.4999,3752197524,0,4123788.536,9874348.318,2834932.007,0,5210925.68,2631213.264,4839524.461,62148745.32,96276.16027,0,0,0
2021-06-15,5444052674,79815663.4,260280.5686,0,2138101.448,0,1948166.047,4129347361,0,2900659.985,8124393.008,1958019.491,0,2867703.466,45278744.22,2289850.106,9044593.004,725.194066,0,0,0
2021-06-14,4137779158,71952309.63,347963.5269,0,6289137.274,0,3148019.784,3591433778,0,2822368.564,17150216.3,5915156.757,0,5706674.604,8.018192,1558176.063,8762161.677,0,0,0,0
2021-06-13,3301158168,83893545.68,287703.9405,0,3008035.992,0,871259.3345,2398388055,0,2390210.062,14307248.03,3559682.544,0,3553819.752,0,979049.853,4662746.656,27112.62255,0,0,0
2021-06-12,3415730465,72440429.48,362950.3316,0,2517193.293,0,3205524.086,3062120422,0,3167278.087,18336622.93,7398441.007,0,4053998.531,0,1671209.448,7124441.182,22588.13454,0,0,0
2021-06-11,4846734730,144453169.2,1084109.593,0,12115601.25,0,25342238.73,4000699134,0,7009054.288,215011731.8,32426924.39,0,15626223.57,42.205758,52516046.5,9446300.624,0,0,0,0
2021-06-10,8967466122,319581111.5,1051190.103,0,248301649.9,0,159992674,6478888501,0,3428218.876,37858013.38,93815071.12,0,1241477205,0,1026608.025,6907935.149,0,0,0,0
2021-06-09,6774769826,133599375.2,1008090.446,0,53777483.19,0,26178215.72,5817313710,0,4887387.606,32965250.33,47884373.13,0,253439649.4,0,709181.4822,198765633.4,0,0,0,0
2021-06-08,6707305523,158452715,1032877.814,0,7330111.996,0,36186128.86,6091180692,0,7006569.519,47080967.37,11824867.58,0,50338942.54,0,2159043.981,18659629.13,0,0,0,0
2021-06-07,5980014091,99517840.56,381549.2178,0,3458844.679,0,3269993.27,5528676910,0,2910678.673,37769738.55,6053651.69,0,73941650.42,0,2955096.031,51818768.42,0,0,0,0
2021-06-06,2618404046,65057178.63,239666.3934,0,2950036.083,0,1548961.946,2285606631,0,2086159.501,18532752.22,4361610.209,0,6062314.574,0,1080210.706,7778190.723,0,0,0,0
2021-06-05,4786218384,148267041.7,79138576.33,0,2751574.24,0,1967837.522,3913556541,0,4506066.156,129677246.2,4089967.901,0,243552268.5,0,1103209.234,7097535.1,0,0,0,0
2021-06-04,6599670112,124738401.7,678890.0656,0,4914158.356,0,3058145.373,5989578875,0,5932208.787,39399074.3,4608102.051,0,136410196.3,0,1494514.805,7850964.513,293.40808,0,0,0
2021-06-03,6571684388,108501424.3,804332.9096,0,3185189.072,0,2840004.315,6106395255,0,4553115.015,88255459.54,4613573.202,0,52013051.91,0,1552097.75,15141886.39,0,0,0,0
2021-06-02,5060693272,105519314.9,885138.5598,0,2357972.099,0,3082956.167,4315628821,0,2249004.281,134007514.9,4830814.341,0,104021367.3,0,1397114.622,121710449,0,0,0,0
2021-06-01,7307917905,94594152.62,473222.4523,0,2062646.338,0,2424671.199,6170607673,0,3100766.834,21124736.85,2642858.59,0,358037104.2,0,1780220.961,10620714.93,23.251019,0,0,0
2021-05-31,12033713473,128781335,1985818.912,0,2623668.596,0,8127588.843,10842393087,0,3550569.476,28127676.24,5659233.95,0,11799688.11,0,3833378.445,1079627.22,0,0,0,0
2021-05-30,5322623542,89634287.87,1181889.3,0,2224095.009,0,4432824.5,4495328567,0,4276420.269,25296398.4,4664513.68,0,5990512.258,0,336052.2942,256697.2443,0,0,0,0
2021-05-29,10489391170,102805989.1,536381.3175,0,3684068.861,0,4108906.869,9448201764,0,3336042.93,34071986.11,3738228.516,0,10773077.9,0,354243.6577,430082.9866,0,0,0,0
2021-05-28,8396847105,139640975.8,7263746.422,0,10717357.76,0,6272101.069,7480843286,0,6425374.162,66460641.69,3784280.467,0,23053685.92,0,523851.6551,1339285.67,23.95168,0,0,0
2021-05-27,5189924695,133979402.3,1082119.174,0,10984675.44,0,2485975.205,4697772719,0,6173391.63,69820727.2,5318338.368,0,38260840.39,0,560774.3493,1591957.971,216.463308,0,0,0
2021-05-26,6623045757,171074409.4,907069.7553,0,8814636.167,0,6985418.55,6150381338,0,12592267.82,25091270.73,8777664.895,0,20933221.81,0,838022.0331,26329788.17,4.956798,0,0,0
2021-05-25,6663107539,174098416.6,1831512.117,0,22881705.9,0,10351276.87,6134422112,0,7384389.256,36486364.07,6535544.245,0,24509356.01,0,1245588.075,0,5987936.018,0,0,0
2021-05-24,27335730366,261514721.4,1073927.926,0,31136021.32,0,12429633.84,26146697458,0,13320152.79,33906371.22,10325499.76,0,17765541.87,0,77769300.32,403566903.7,0,0,0,0
2021-05-23,8628807796,274714409.2,15922969.63,0,35548607.84,0,17719359.89,7756752968,0,8827818.872,103385790.3,38271960.96,0,22810135.47,0,608059.3551,0,0,0,0,0
2021-05-22,8878590590,151860740.2,2599962.674,0,22152222.88,0,8995605.383,8396748757,0,10271918.75,31072633.57,9172862.095,0,18486631.43,0,986155.6915,0,0,0,0,0
2021-05-21,10620366816,438649949.5,1294474.017,0,18043596.52,0,18380029.24,9625416775,0,11043769.97,52242825.11,37645441.02,0,72977627.2,0,24981343.6,0,0,0,0,0
2021-05-20,9616050009,322487817.9,2698108.738,0,37919458.24,0,22676257.42,8748547566,0,11940431.75,56885179.29,9903286.001,0,33828616.67,0,38241784.19,0,0,0,0,0
2021-05-19,14924803086,614623884.4,7079796.484,0,45415761.79,0,45219484.78,13450915936,0,23910452.87,136636756,27187411.51,0,33105914.05,0,76856554.67,0,0,0,0,0
2021-05-18,6739634327,122918624.7,646823.3622,0,7933602.598,0,14131066.7,6327724020,0,4586105.92,34964778.02,7980084.341,0,6086247.758,0,19111.14011,0,159.01293,0,0,0
2021-05-17,10383557166,175715559.3,969424.8148,0,12477965.74,0,11158813.9,9845211849,0,5042316.229,48597117.93,8804341.57,0,12328377.27,0,0,0,0,0,0,0
2021-05-16,5769492838,141969427.8,505874.983,0,12234377.28,0,9682967.535,4933115431,0,13560544.05,39389818.12,3963853.243,0,11977986.63,0,0,0,0,0,0,0
2021-05-15,9803358463,147096284.8,618976.4911,0,7306956.653,0,7824732.011,5507881138,0,4653429.037,30463386.04,55427477.47,0,8714728.534,0,3439661220,0,0,0,0,0
2021-05-14,9773630436,140970769.7,955843.5646,0,6849751.331,0,6569394.466,9257065670,0,5990362.246,23527406.46,29174816.34,0,6692485.431,0,48.028063,0,0,0,0,0
2021-05-13,13667519308,248355592.2,736399.5724,0,11549429.76,0,14011357.53,9078758812,0,9339451.858,68526415.3,7193182.954,0,20510490.87,0,3860216750,0,0,0,0,0
2021-05-12,11868091394,264450238.7,1398797.749,0,19542542.61,0,17519975.2,11107261057,0,8355366.835,54063435.4,8705960.044,0,20156219.76,0,0,0,0,0,0,0
2021-05-11,11027047114,221341780.3,1034037.321,0,26056181.75,0,9932934.583,10168306668,0,8464002.145,32244446.34,8002706.572,0,8885568.626,0,0,0,0,0,0,0
2021-05-10,14748472236,243826126.4,884773.8064,0,10765514.83,0,11030431.7,14036921060,0,8474603.758,41315632.51,7706540.391,0,8364043.46,0,0,0,134.7282,0,0,0
2021-05-09,8176054043,157073630.8,507159.7939,0,9004900.42,0,6707921.93,7643111093,0,4798399.709,27376747.17,6392442.141,0,7086447.106,0,0,0,0,0,0,0
2021-05-08,7352725783,164808696.8,469607.031,0,14963877.98,0,13155768.14,6750680842,0,5033355.446,27772215.08,6063052.19,0,9264866.05,0,0,0,74.849,0,0,0
2021-05-07,9284283459,372887482.4,1210600.618,0,37507332.15,0,25057409.43,8169286900,0,13832900.06,65786888.17,15106785.23,0,25928165.16,0,0,0,0,0,0,0
2021-05-06,10985659728,305878598.4,1176217.043,0,24947356.05,0,14642568.32,10066398011,0,9454249.576,61446798.98,10073367.68,0,20859296.49,0,0,0,7484900,0,0,0
2021-05-05,17739286982,273778999.7,1934305.105,0,19625009.65,0,12662229.02,16943928564,0,8257801.153,41825490.25,12708360.41,0,14153358.77,0,0,0,0,0,0,0
2021-05-04,18553544136,175233781.6,741171.1975,0,7196350.879,0,12389271.7,17859257025,0,17000884.54,41358403.11,11976629.48,0,9173498.685,0,0,0,0,0,0,0
2021-05-03,7876276714,115285347.8,1247875.599,0,5099542.352,0,16698088.86,7394308991,0,4416074.167,25822124.58,8983372.18,0,4985894.321,0,0,0,0,0,0,0
2021-05-02,3820956323,82089912.87,953239.7906,0,4224262.162,0,9756828.272,3404804095,0,4145189.666,14514402.01,5625233.553,0,4090072.846,0,0,0,0,0,0,0
2021-05-01,5979920073,90125934.34,1380397.907,0,5730162.807,0,13054973.36,5359424522,0,5334896.811,23553546.42,5852514.372,0,3953018.526,0,0,0,0,0,0,0
2021-04-30,6849158031,135426323.1,3060037.839,0,11437650.97,0,12214045.1,5800364995,0,5371442.735,20551413.1,5902509.32,0,6908928.119,0,0,0,0,0,0,0
2021-04-29,5434385243,81170637.42,693621.8229,0,5221881.08,0,9373775.62,4988194462,0,6463287.351,17676151.57,4083248.923,0,5949925.56,0,0,0,0,0,0,0
2021-04-28,6064823833,133982516,966388.827,0,16025398.18,0,14626465.12,5433160348,0,10192967.04,29274226.37,8131860.203,0,11461274.99,0,0,0,0,0,0,0
2021-04-27,7063082603,326540716.6,1403426.106,0,17087961.42,0,18607038.21,6075540904,0,14585240.93,31970250.72,9553592.278,0,9065480.897,0,0,0,0,0,0,0
2021-04-26,6282978366,163437449,1056183.165,0,15483863.17,0,19262962.7,5641338107,0,12015660.04,33824240.8,8647296.733,0,9476145.891,0,0,0,0,0,0,0
2021-04-25,5249801769,156730978.3,922584.4117,0,17948511.59,0,16182596.63,4261056138,0,10503034.48,38509956.27,12054746,0,8916478.525,0,0,0,0,0,0,0
2021-04-24,4866666875,217280826.1,1899920.828,0,26222830.24,0,22345777.37,4154973723,0,22954085.41,46019134.07,17354064.96,0,10721763,0,0,0,0,0,0,0
2021-04-23,9177434276,377735375.6,6550961.398,0,47903988.49,0,34077913.84,8047513400,0,34266704.11,100147174.2,20796734.52,0,17975334.22,0,0,0,0,0,0,0
2021-04-22,7379558493,234641651.2,1447584.675,0,19812891.66,0,23767761.86,6665520040,0,11719324.27,51599470.45,10558302.74,0,12793188.46,0,0,0,0,0,0,0
2021-04-21,7600577738,156101538.7,1466385.096,0,13178727.68,0,15451775.79,6274652613,0,9153905.615,24933227.71,5301730.032,0,6652405.653,0,0,0,0,0,0,0
